,tweet,bert_predict,lstm_predict,bert_lstm_predict
198,lebaran seinget happy happy aja awal puasa awokwokwo baru awal puasa udah diajak belanja hore jadi nih bikin kue lebaran lebaran pertama nyokap seisi rumah sesak hampa menyakitkan awal puasa anjer corona gagal utbkuy,-1,-1,-1
199,evaluasi penanganan corona jauh penting urgensinya tinggi dibanding mengesahkan industri miras semudah allah mematikan hati banyak orang yg mengingatkan ga terdengar ga menyadarkannya sekali,-1,-1,-1
200,corona kurang udah hari rb anj rugi,-1,-1,-1
201,siap era dotcom indonesia dimulai perusahaan rugi ipo ditengah covid,-1,1,-1
202,udah tau habis vaksin ada efek sampingnya kasih libur tetep aja disuruh masuk jadi rugi gk produksi karyawan tepar rumah yg masuk nyawa sisanya org pilihan efek samping,-1,1,-1
203,kampus buang uang untuk gembargembor vaksin gagal ga bisa perbaiki sistem informasinya krsan ga malu univ swasta yg kampusnya ruko,-1,-1,-1
204,gagal vaksin tetiba pilek,-1,1,-1
205,covid tdk mematikan manusia mematikan rasa kemanusiaan,-1,-1,1
206,gagal vaksin gw,-1,1,-1
207,niat munggahan gagal badan ringkih duh covid nyusahin banget orang,-1,1,-1
208,tau ga sejarahnya influenza juga pandemi yg mematikan covid pake hp pintar coba deh google sejarah influenza biar hpnya aja yg pintar,-1,1,-1
209,sedeh gagal vaksin hari dokter paru acc dokter syaraf blm kasih jawaban,-1,1,-1
210,gk liat calon penumpang keretabus gagal berangkat karna gapaham ketentuan surat bebas covid orang udah tua kurang atau kurang berpendidikan jadi ga ngikutin informasi mereka orang,-1,-1,-1
211,mls aing kanu teupercaya covid trs koar yauda pendem aja anjg gausa apdet risih masalahnya merugikan orang sia doang anu maot jengkel,-1,-1,-1
212,opini bst sepakbola terjadi anomali tim terus membombardir lawan gagal membuat gol giliran diserang kebobolan itu kadang hidup zaman covid ceroboh kadang selamat hatihati fatal ceroboh duh,-1,-1,-1
213,hasil cerita sendiri tetangga temen sekamar gue bisa gue simpulin produk gagal vaksin,-1,-1,-1
214,vaksinasi polkesma cepet banget ga ribet bahagia betul diriku gagal dapet kuota vaksin,1,1,1
215,baru sadar dideketin selebgram baru tau banget nemu fp fb ootd gw gblk gak deket terus corona anj gagal mulu kalo ketemu dahlah nasib,-1,-1,-1
216,semprat semprot jalan sampe bikin rugi ga bikin corona turun,-1,-1,-1
217,capekkmarin tetangga yg sdh dijemput satgas covid aja yg kalo disuruh jga buat kebaikan ngomongnya ppkm luar masuk krn kemarin ada pekerja wna yg masuk bleh kritik silahkan tpi jgn jg jadi reckle kalo terjangkit rugi,-1,1,-1
218,jauhi corona tetaplah hidup tidak berguna,-1,-1,-1
219,abahkaw kena resign gagal urus covid salah guna darurat buka parlimen rosak demokrasi,-1,-1,-1
220,mau vaksin gagal mulu aneh,-1,-1,-1
221,gawe arek gppa rek gak percaya covid gppa kalian berfikiran covid bukan sakit mematikan cuman baik ikuti prokes sudah ditetapkan,-1,-1,1
222,kentut pas pake apd mematikan corona,-1,-1,-1
223,virus corona adl makhluk allah virus tdk mematikan kecuali dg izin allah tugas adl bdoa kpd pemilik virus sambil trs ikhtiar mencari kesembuhan yg terbaik bg adl mati virus semoga allah jadikan akhir husnul khotimah aamiin,1,-1,1
224,bismillah sehat yak badanbiar selasa vaksindaftar udah kali gagal terus gara badan sehat,1,1,1
225,sendiri aja merasa peperangan ada codid cina apa tempat perang di gagal karena covid,-1,-1,-1
226,jadi tuh minggu kemaren vaksin gegara sakit batpil meriang gagal itu kalo mo vaksin sehat yak,-1,1,-1
227,baru baca seseorang kena covid sebelumnya gagal vaksin akibat tensi kawan awalnya menolak tawaran vaksin ada antrean ternyata kadung kena ada yang minta dibantu icu begitu ternyata tidak diperlukan,-1,-1,-1
228,ckckk nangis kan lo apan gagal vaksin aja nangis yaiya batukpileka pikiran mu ndak kemana wkwkkq,-1,-1,-1
229,nunggu berita pemuda gagal melangsungkan pernikahan dirinya melakukan vaksinasi calon mertua memiliki pendapat bersebrangan,-1,-1,-1
230,bisa narasi ga pake masker terus arah pemerintah gagal menangani covid pake masker cuma perkara nyantelin masker kuping nutupin mulut hidung,-1,-1,-1
231,masih kena covid sudah vaksin hal bisa dikatakan wajar virus tidak mematikan orang sudah vaksin kena virus hanya harus waspadai orang sudah divaksin menularkan covid orang belum divaksin,-1,-1,-1
232,vaksin gak vaksin untung rugi ditanggung gak usah provokasi tetap jaga taat prokes jelas ojo dableg,1,-1,1
233,vaksin mengandung babi babi sumber penyakit allah aja mengharamkan babi kok kalian untal gagal mikir nyong pak yai,-1,-1,-1
234,baru kabar temen deket yg ibunya meninggal mendadak gara gara covid teringat waktu kena covid sakitnya ngga berasa ternyata yang punya penyakit penyerta comorbid covid ibarat serangan jantung yg waktu mematikan,-1,1,-1
235,covid bukan mematikan manusiatapi mematikan rasa kemanusiaan om deddy,-1,-1,-1
236,nyerang menkesnya kali kalo gagal target vaksin agustus,-1,1,-1
237,gagal nonton oor gara covid pengen pisan moshing konser oor,-1,-1,-1
238,cedera semusim mulai pelatih pemain kena covid masih peringkat musim yang sangat berat perebutan gelar menit akhir gagal mental berjuang akhir gak hilang hala madrid,-1,-1,-1
239,berupaya sektor ekonomi penanganan covid bsa seimbang mengutamakan kesehatan ttapi mematikan penghidupan kata pemprov jawa timur,1,1,1
240,capek banget ngasih taunya sampe nangisnangis gini kalo udah kena covid yang rugi ya allah,-1,-1,-1
241,masa pandemi ini pekerja multimedia kelas daerah saya ga harus berkompromi dg pekerjaan apapun bentuknya hilang kami rugi bandar klien datang lagi mempertimbangkan ini rumit memilih vaksin nggak,-1,-1,-1
242,libur corona udah hari jajan hari sial rugi aku,-1,1,-1
243,politisi pendukung pemerintah nalarnya jadi ketutup darah bipang negara dikata gagal menangani pandemi covid baru pafa nongolemang yg kalin perbuat rakyat dana bansosnya diembat kurang ya,-1,-1,-1
244,okeh ppkm skala mikro ini orang ga tegas nyari innovasi nama aja biar ga dikira mematikan kehidupan ya mah kalo sektor pemerintah ga tegas ga serius nanganin covid buat orang mati gara covid bakal banyak,-1,-1,-1
245,covid bukan mematikan manusianya mematikan rasa kemanusiaan om deddy,-1,-1,-1
246,obat ivermectin menyembuhkan org yg kena corona pemerintah ngga terus terang krena pemerintah ngga rugi udah beli vaksin mahal warga pkai obat,-1,-1,-1
247,masyarakat vaksin vaksin lantang berteriak menuntut pemerintah hari datanglah vaksin negara indonesia masyarakat ngomong tolak vaksin karna merugikan dengan watados berteriak sebenernya maunya sih,-1,1,-1
248,meh bendino laporan tim sakit meh bendino onok sing positif covid klo dokter salah rugi duit klo dokter bener sing urip dadi mayit,-1,-1,-1
249,abis vaksin jadi pengen makan itu pls jgn dietku gagal kali,-1,-1,-1
250,vaksin ma al kematian meningkat jadi yg mematikan vaksin virus,-1,-1,-1
251,covid mematikan,-1,-1,-1
252,ngurus hambalang yg sepetak gagal duit rakyat yg banyak dibuang bagaimana menghadapi masalah global covid yg jelas tuhan pasti tahu kapasitas hambanya sekelas sby,1,-1,-1
253,keluarga teman saudara tetangga nakes dokter masyarakat banyak terpapar sengsara meninggal covid gagal ditangani jokowi kabinetnya tidak becus tetap maksa omong besar jokowi gagal,-1,1,-1
254,rugi uang jajan setaun gegara corona,-1,-1,-1
255,covid teh sakit atau mematikan sih kalo mematikan orang sembuh kalo banyak meninggal jadi gmn da covid teh asa gaakan hilang trus kalo udh ketemu obatnya mah kaya penyakit meren,-1,-1,-1
256,covid mematikan rasa kemanusiaan rakyat indonesia,-1,-1,-1
257,jadi gengsi mematikan pada covid,-1,-1,-1
258,rezim mundur sejak awal remehkan soal covid panik gagal kelola negara,-1,1,-1
259,habis vaksin laper ngantuk laper gagal diet kuh,-1,-1,-1
260,edunisasi logika hukumnalar sehat uu covid supir angkot nabrak dihukum krn lalai culfagak niat pejabat yg merugikan gk dihukumklo gak niat culfa asas hukumorang yg mengakibatkn hilang nyawaluka beratringan kerugian materi dpt dihukum krn lalai,-1,-1,-1
261,covid hanya mematikan manusia juga mematikan kemanusiaan,-1,-1,-1
262,fifa kabarkan memutuskan opsi piala dunia qatar gelar adanya penonton langsung hadir di qatar andaikata pandemi covid belum berakhir tahun depannamun opsi tentu akan merugikan qatar secara komersial,1,-1,-1
263,udh jelas suket kematian rs pakmer meninggal covid mahmer sampe skrg kalo org nanya knp bapak meninggal gk jwb covid jwbnya gagal ginjal gk percaya kalo karena covid sbenernya udh takdir allah sih,-1,-1,-1
264,bulan gagal digit gajian gara covid anjing,-1,-1,-1
265,keur corona kieu mah ngenahna nyakolakeun bpkb tibatan nyakolakeun budak rugi,-1,-1,-1
266,kalo yg bilang covid mematikan rada setuju bangsatnya covid kayak ngaktifin penyakit penderita nya yg membuat nya meninggal,-1,-1,-1
267,temans barangkali yg tau perkembangan vaksin corona untuk yg punya penyakit bawaan gagal ginjal kronis kabarin ya,-1,1,-1
268,dear pak ada niat baik untuk minta maaf rakyat pak gagal menangani pandemi covid,-1,1,1
269,gagal vaksin gara gara makan cumi asin,-1,1,-1
270,semua jago merayu utk membujuk ibu rs aja gagal tp mmg sih faktor terbesar ketakutan tempat rawan penularan covid pandemi kpn pergi,-1,-1,-1
271,mageran semata untuk pandemik ia untuk overrule kabinet gagal hari baik segi pemberian vaksin mahupun penguatkuasaan undang yg tegas kabinet takut dgn mageran maknanya ada jaga kepentingan pihak dari kepentingan negara,-1,1,-1
272,tidak tinggal diam akan terus melawan provokator dinegeri yang terus mendesak pak jokowi mundur gagal menangani kasus covid mereka terbungkam cc,-1,-1,-1
273,oke ketiga kalinya gw gagal vaksin satu kali dapat jodoh nih gw,-1,1,-1
274,covid mematikan sekarang yg mati jalan tempat kerja sawah dilapangan dirumah kenapa mati dalam rumah sakit ada apa rumah sakit,-1,-1,-1
275,dapet jadwal vaksin tgl transmacilandak selama tanggal mall nutup gimana deh jadinya masa iya gagal vaksin untuk ketiga kalinya,-1,-1,-1
276,covid petanda manusia gagal khalifah yg ditugaskan menjaga alam,-1,-1,-1
277,enak berkuasa nkri jaman virus corona gampang cari alasan ada masalah gagal ya gak prof cc,-1,-1,-1
278,watak orang tolollngaku pailit rugitapi gaji digit digittapi korbanin gaji digit di phkndengan alasan covid efisien namanya tolol anjeng,-1,-1,-1
279,pula kalo covid membunuh menyebar secara mematikan ketika sedang berpidato sedang makan saja langsung mati ditempat,-1,-1,-1
280,mulai namanya klaster tarawih besok namanya klaster mudik trus lagi klaster vaksin palsu klaster gagal mudik,-1,-1,-1
281,menerima kenyataan yg mengenakkan positif covid memang sulit jgn merusak marah mukul meja menyangkal merugikan oramg dengan bersikap abai sampai mau isoman,-1,-1,-1
282,memang virus covid mematikan kayanya yg bikin perparah penderita nya sampai meninggal beban mental terkena covid keadaan rs isoman dirumah takut kucilkan warga dll,-1,-1,-1
283,gagal vaksin hari tekanan darah tinggi,-1,1,-1
284,gagal urus covid naik jadi tpm,-1,1,-1
285,eh juli semester pertama dilalui covid ada tetaplah hidup tidak berguna,-1,-1,-1
286,aku dah kata blm dapat vaksin artis dah rentas negeri alasan urusan keje presiden seniman sibuk desak yb pasal rugi xguna artis artis sambut harijadi hari langgar sop mereka kena kompaun mcm rakyat,-1,-1,-1
287,rencana harus mesti gagal direalisasi kasus covid meningkat parah rindu bertemu teman demi kebaikan kesehatan semoga cepat segera membaik keadaannya aamiin,1,1,1
288,bismillah besok pagi vaksin semoga ga gagal deh,1,1,1
289,gw baru nyadar salah satu faktor gw gagal investasi karena gapunya income yg tadinya ngandelin duit ortu semenjak covid uang jajan berkurang drastis,-1,-1,-1
290,perdana menteri inggris boris johnson minta untuk meletakkan jabatannya tidak berhasil mengatasi wabah covid saat sudah bermutasi menjadi virus corona jenis baru lebih mematikan,-1,-1,-1
291,dah kali gagal vaksin ade jak nye,-1,1,-1
292,mata pencaharian yang tutup orang bawa virus akibat kelalaian pemerintah trus kita disuruh bayar untk vaksin virus rugi kali coba,-1,-1,-1
293,gagal vaksin garagara ada ktp,-1,1,-1
294,gagal dah vaksin,-1,1,-1
295,kontak erat pasien corona terus pulangnya naik angkutan umum hell gimana kasus corona indonesia gak membeludak gini masyarakatnya aja menyepelekan corona hanya penyakit emosi bgt prilaku lu merugikan org,-1,-1,-1
296,hindari covid hidup mu berguna,-1,-1,1
297,agustus gagal dive trip takabonerate garagara covid agustus bakal gagal dive trip raja ampat garagara covid,-1,1,-1
298,menteri kesehatan ri menegaskan covid virus lebih cepat menular menyebar sudah bermutasi menjadi virus lebih ganas mematikan banding induknya covid yang terjadi inggris brazil munculnya virus,-1,-1,-1
299,covid dan bahaya tp lbh bahaya lg manusia rakus jabatan menjadi hamba duit rejim garongsdh gagal gk tau mundur,-1,-1,-1
300,udah ketawan covid ga reda maksa lanjut proyek ibu kota baru sekarng uang tangani pandemi keluar dan rugi mulai satu persatu diduitin disaat angka positif tinggi tingginya jokeowi,-1,1,-1
301,klen protes koruptor dapet vaksin ndak kepikiran po tindakan diambil keberlangsungan penyidikan ntar kalo ndak divaksin trus negara kena gocek alesan kena covid rugi lho,-1,-1,-1
302,gw ngga percaya covid plis aja covid kalo elu otak nya mikir covid mematikan mati orang orang ngga selese selse berita covid pandemi uda selse berita ngga selse selse,-1,-1,-1
303,garagara melaporkan kerumunan hajatan organ tunggal satgas dimusuhi tetangga sekomplek ok apa bila diantara ada kena covid wafat harus minta ganti rugi ganti nyawa panitia hajatan ya,-1,-1,-1
304,hari bersliweran berita terkait banyaknya pernyataan jokowi memberi kesan marah beneran opungpun minta maaf atas jumawanya yg berujung gagal penanganan covid adakah hubungan dgn putra mahkota yg insoman,-1,-1,-1
305,bm nntn konser rex bgt klo indo dah lg konser pls ya rex tlg indo kemaren gagal akibat corona,-1,-1,-1
306,sedih gagal vaksin,-1,-1,-1
307,narasi dimainkan covid varian baru mematikan dirumah narasi dilupakan rakyat butuh makan rakyat butuh bantuan rakyat butuh pekerjaan keadilan sosial seluruh rakyat indonesia,1,-1,-1
308,rugi chor vaksin baik aku settle,1,1,-1
309,penyakit mematikan nomor jantung covid,-1,1,-1
310,masa bodoh berfikir covid ada tidak mematikan tidak sampai lupa tuk berfikir saat sakit disitulah tuhan berkesempatan menghapus dosadosa stay safe tuk semua,-1,-1,-1
311,terlihat mematikan corona meresahkan,-1,-1,-1
312,balbalan lagek ae ape mulai corona menggila terancam gagal sabar ya dik,-1,1,-1
313,kamu mendengar wabah penyakit suatu negeri masuki jika wabah merebak suatu tempat anda berada dalamnya tinggalkan tempat sahih albukhari jngan gagal faham ya gaes lockdown islam,-1,-1,-1
314,percaya kalo salah satu alasan knapa ada masyarakat yg percaya dgn konspirasi covid faktor komunikasi publik masyarakat butuh penjelasan kebijakan masa pandemi pemerintah uni soviet gagal menjawabnya,-1,1,-1
315,pemimpin melakukan kesalahan terus mundur sikap ksatria lari tanggung jawab banyak nih nyuruh joe danatau lord mundur karna dianggap gagal menangani covid,-1,-1,-1
316,gagal vaksin gara takut jarum suntik hahaha,-1,1,-1
317,allah maha menghidupkan allah maha mematikan covid jembatan ambil hikmahnya koruptor ambil dana bansosnya andai indonesia punya presiden cerdas covid sdh pergi,1,-1,-1
318,masyarakat ngadu soal covid twitter berarti sistem penanganan pemerintah soal covid sejauh gagal,-1,1,-1
319,hari ada ngetwit pembunuhan ma al pembunuhan berencana subuh lebih lagi mengabarkan tl orang wafat covid leader bangsa dia gagal,-1,-1,-1
320,gagal kendalikan covid ada empati ada permintaan maaf akui kesalahan solusi lebih ribu jiwa terenggut pandemi kini penguasa jualan vaksin rakyat sungguh ada akhlaq ada hati,-1,-1,-1
321,covid hanya mematikan manusia juga mematikan rasa kemanusiaan,-1,-1,-1
322,mirip virus flu spanyol tahun gelombang kedua covid jauh mematikan pertama nanti yang ketiga,-1,1,-1
323,gagal vaksin rame banget,-1,1,-1
324,corona hanya mematikan manusia juga rasa kemanusiaan dc,-1,-1,-1
325,nggak percaya covid nggak percaya covid bisa mematikan udah diem aja ya telen aja opinimu nggak usah brainwash orang jangan sampe jadi dosa jariyah bro,-1,-1,-1
326,corona terlihat berbau mematikan,-1,-1,-1
327,pas nikah gagal foto prewed karna corona skg bgt foto maternity,-1,1,-1
328,planing gagal krn gw covid kemaren jadi nunggu bulan dpn baru jalan ngisi waktu baca buku tpi mall tutup ke gramed baca ebook mata gak betah,-1,1,-1
329,katanya vaksin melanggar ham nularin orang trutama yg udah taat prokes diperbolehkan kontra gak merugikan orang sih bodo kita juga punya hak sehat,-1,-1,-1
330,serah lu dah patuh kagak tpi intinya merugikan orang sumpah gak enak udh corona,-1,-1,-1
331,kadang merasa gagal sbg anak kalo org tua keluarga ikut gak percaya covid,-1,-1,-1
332,sedih banget ternyata cukup para lansia desa yg antivaksin ngga divaksin sebagian besar dng alasan haram sebagian tidak percaya dng cov mematikan alasan tsb jg diturunkan anakanaknya ada jg yg dipengaruhi anakanaknya,-1,-1,-1
333,psbb warkop tutup jam mlm owner warkop tdk takut rugi bikin promo diskon voucher yg dtang pagisiang warkop tetap rame pemasukan stabil aman sentosa covid hehehe itu covid sukak,1,1,1
334,temen adek kena covid auto gagal berangkat kasian kok uda takdir,-1,-1,-1
335,mimpi yang gagal gara covid versi kalo gagal jalan jepang,-1,1,-1
336,ditolak ptnkena coronagagal liburan ditinggal pacar terjadi diwaktu bersamaan,-1,1,-1
